기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
2023,오세아니아,호주,기타,17577.0,7909.0,122.2
2023,오세아니아,호주,전체,198604.0,65502.0,203.2
2023,오세아니아,뉴질랜드,관광,32140.0,11403.0,181.9
2023,오세아니아,뉴질랜드,상용,199.0,250.0,-20.4
2023,오세아니아,뉴질랜드,공용,38.0,23.0,65.2
2023,오세아니아,뉴질랜드,유학연수,60.0,24.0,150.0
2023,오세아니아,뉴질랜드,기타,7519.0,4022.0,86.9
2023,오세아니아,뉴질랜드,전체,39956.0,15722.0,154.1
2023,오세아니아,기타,관광,1488.0,537.0,177.1
2023,오세아니아,기타,상용,6.0,4.0,50.0
2023,오세아니아,기타,공용,190.0,60.0,216.7
2023,오세아니아,기타,유학연수,35.0,25.0,40.0
2023,오세아니아,기타,기타,585.0,233.0,151.1
2023,오세아니아,기타,전체,2304.0,859.0,168.2
2023,아프리카,연도대륙,관광,21414.0,10734.0,99.5
2023,아프리카,연도대륙,상용,4163.0,2962.0,40.5
2023,아프리카,연도대륙,공용,1102.0,842.0,30.9
2023,아프리카,연도대륙,유학연수,2858.0,2296.0,24.5
2023,아프리카,연도대륙,기타,27716.0,12898.0,114.9
2023,아프리카,연도대륙,전체,57253.0,29732.0,92.6
2023,아프리카,남아프리카공화국,관광,5549.0,2473.0,124.4
2023,아프리카,남아프리카공화국,상용,42.0,19.0,121.1
2023,아프리카,남아프리카공화국,공용,93.0,35.0,165.7
2023,아프리카,남아프리카공화국,유학연수,50.0,32.0,56.2
2023,아프리카,남아프리카공화국,기타,6912.0,2957.0,133.8
2023,아프리카,남아프리카공화국,전체,12646.0,5516.0,129.3
2023,아프리카,기타,관광,15865.0,8261.0,92.0
2023,아프리카,기타,상용,4121.0,2943.0,40.0
2023,아프리카,기타,공용,1009.0,807.0,25.0
2023,아프리카,기타,유학연수,2808.0,2264.0,24.0
2023,아프리카,기타,기타,20804.0,9941.0,109.3
2023,아프리카,기타,전체,44607.0,24216.0,84.2
2023,기타,연도대륙,관광,118.0,169.0,-30.2
2023,기타,연도대륙,상용,5.0,3.0,66.7
2023,기타,연도대륙,공용,0.0,0.0,0.0
2023,기타,연도대륙,유학연수,11.0,4.0,175.0
2023,기타,연도대륙,기타,74.0,67.0,10.4
2023,기타,연도대륙,전체,208.0,243.0,-14.4
2023,기타,기타,관광,118.0,169.0,-30.2
2023,기타,기타,상용,5.0,3.0,66.7
2023,기타,기타,공용,0.0,0.0,0.0
2023,기타,기타,유학연수,11.0,4.0,175.0
2023,기타,기타,기타,74.0,67.0,10.4
2023,기타,기타,전체,208.0,243.0,-14.4
2023,교포,연도대륙,관광,0.0,0.0,0.0
2023,교포,연도대륙,상용,0.0,0.0,0.0
2023,교포,연도대륙,공용,0.0,0.0,0.0
2023,교포,연도대륙,유학연수,0.0,0.0,0.0
2023,교포,연도대륙,기타,40663.0,27993.0,45.3
2023,교포,연도대륙,전체,40663.0,27993.0,45.3
2023,교포,교포,관광,0.0,0.0,0.0
2023,교포,교포,상용,0.0,0.0,0.0
2023,교포,교포,공용,0.0,0.0,0.0
2023,교포,교포,유학연수,0.0,0.0,0.0
2023,교포,교포,기타,40663.0,27993.0,45.3
2023,교포,교포,전체,40663.0,27993.0,45.3
2024,대륙전체,연도,관광,1.2417814E7,8015125.0,54.9
2024,대륙전체,연도,상용,126032.0,111164.0,13.4
2024,대륙전체,연도,공용,69775.0,61357.0,13.7
2024,대륙전체,연도,유학연수,405954.0,292618.0,38.7
2024,대륙전체,연도,기타,2079191.0,1514776.0,37.3
2024,대륙전체,연도,전체,1.5098766E7,9995040.0,51.1
2024,아시아,연도대륙,관광,1.003657E7,6148610.0,63.2
2024,아시아,연도대륙,상용,107871.0,94040.0,14.7
2024,아시아,연도대륙,공용,28340.0,25428.0,11.5
2024,아시아,연도대륙,유학연수,367900.0,259953.0,41.5
2024,아시아,연도대륙,기타,1528048.0,1022388.0,49.5
2024,아시아,연도대륙,전체,1.2068729E7,7550419.0,59.8
2024,아시아,중국,관광,3474423.0,1252466.0,177.4
2024,아시아,중국,상용,38262.0,27171.0,40.8
2024,아시아,중국,공용,3922.0,2428.0,61.5
2024,아시아,중국,유학연수,226761.0,148300.0,52.9
2024,아시아,중국,기타,553118.0,335384.0,64.9
2024,아시아,중국,전체,4296486.0,1765749.0,143.3
2024,아시아,일본,관광,2911318.0,2066483.0,40.9
2024,아시아,일본,상용,12996.0,14217.0,-8.6
2024,아시아,일본,공용,2431.0,1923.0,26.4
2024,아시아,일본,유학연수,13325.0,12876.0,3.5
2024,아시아,일본,기타,33463.0,25061.0,33.5
2024,아시아,일본,전체,2973533.0,2120560.0,40.2
2024,아시아,대만,관광,1341617.0,868817.0,54.4
2024,아시아,대만,상용,780.0,1793.0,-56.5
2024,아시아,대만,공용,130.0,114.0,14.0
2024,아시아,대만,유학연수,4949.0,4129.0,19.9
2024,아시아,대만,기타,7736.0,5121.0,51.1
2024,아시아,대만,전체,1355212.0,879974.0,54.0
2024,아시아,홍콩,관광,506457.0,355013.0,42.7
2024,아시아,홍콩,상용,473.0,523.0,-9.6
2024,아시아,홍콩,공용,17.0,26.0,-34.6
2024,아시아,홍콩,유학연수,2356.0,2074.0,13.6
2024,아시아,홍콩,기타,3445.0,3571.0,-3.5
2024,아시아,홍콩,전체,512748.0,361207.0,42.0
2024,아시아,마카오,관광,38510.0,22395.0,72.0
2024,아시아,마카오,상용,86.0,49.0,75.5
2024,아시아,마카오,공용,0.0,0.0,0.0
2024,아시아,마카오,유학연수,226.0,140.0,61.4
2024,아시아,마카오,기타,764.0,198.0,285.9
2024,아시아,마카오,전체,39586.0,22782.0,73.8
2024,아시아,필리핀,관광,245185.0,155871.0,57.3
2024,아시아,필리핀,상용,5696.0,4948.0,15.1
2024,아시아,필리핀,공용,1952.0,1941.0,0.6
2024,아시아,필리핀,유학연수,1559.0,1325.0,17.7
2024,아시아,필리핀,기타,212944.0,143488.0,48.4
2024,아시아,필리핀,전체,467336.0,307573.0,51.9
2024,아시아,인도네시아,관광,154088.0,138657.0,11.1
2024,아시아,인도네시아,상용,2293.0,1603.0,43.0
2024,아시아,인도네시아,공용,2937.0,2987.0,-1.7
2024,아시아,인도네시아,유학연수,4255.0,3639.0,16.9
2024,아시아,인도네시아,기타,138869.0,75655.0,83.6
2024,아시아,인도네시아,전체,302442.0,222541.0,35.9
2024,아시아,태국,관광,237956.0,301650.0,-21.1
2024,아시아,태국,상용,1038.0,812.0,27.8
2024,아시아,태국,공용,4276.0,4138.0,3.3
2024,아시아,태국,유학연수,2089.0,1806.0,15.7
2024,아시아,태국,기타,45755.0,37587.0,21.7
2024,아시아,태국,전체,291114.0,345993.0,-15.9
2024,아시아,베트남,관광,265587.0,224974.0,18.1
2024,아시아,베트남,상용,3679.0,5609.0,-34.4
2024,아시아,베트남,공용,2879.0,2790.0,3.2
2024,아시아,베트남,유학연수,56358.0,46688.0,20.7
2024,아시아,베트남,기타,146748.0,108899.0,34.8
2024,아시아,베트남,전체,475251.0,388960.0,22.2
2024,아시아,인도,관광,46775.0,41086.0,13.8
2024,아시아,인도,상용,22519.0,18866.0,19.4
2024,아시아,인도,공용,640.0,519.0,23.3
2024,아시아,인도,유학연수,2374.0,1902.0,24.8
2024,아시아,인도,기타,93690.0,51191.0,83.0
2024,아시아,인도,전체,165998.0,113564.0,46.2
2024,아시아,말레이시아,관광,239401.0,204147.0,17.3
2024,아시아,말레이시아,상용,1137.0,835.0,36.2
2024,아시아,말레이시아,공용,154.0,99.0,55.6
2024,아시아,말레이시아,유학연수,2279.0,1950.0,16.9
2024,아시아,말레이시아,기타,26471.0,19735.0,34.1
2024,아시아,말레이시아,전체,269442.0,226766.0,18.8
2024,아시아,싱가포르,관광,294058.0,271818.0,8.2
2024,아시아,싱가포르,상용,1388.0,2412.0,-42.5
2024,아시아,싱가포르,공용,162.0,211.0,-23.2
2024,아시아,싱가포르,유학연수,825.0,863.0,-4.4
2024,아시아,싱가포르,기타,17447.0,16113.0,8.3
2024,아시아,싱가포르,전체,313880.0,291417.0,7.7
2024,아시아,몽골,관광,99093.0,102642.0,-3.5
2024,아시아,몽골,상용,771.0,564.0,36.7
2024,아시아,몽골,공용,2651.0,2358.0,12.4
2024,아시아,몽골,유학연수,16548.0,10843.0,52.6
2024,아시아,몽골,기타,10510.0,7733.0,35.9
2024,아시아,몽골,전체,129573.0,124140.0,4.4
2024,아시아,우즈베키스탄,관광,8315.0,9218.0,-9.8
2024,아시아,우즈베키스탄,상용,4639.0,3118.0,48.8
2024,아시아,우즈베키스탄,공용,35.0,33.0,6.1
2024,아시아,우즈베키스탄,유학연수,11091.0,7894.0,40.5
2024,아시아,우즈베키스탄,기타,31635.0,28530.0,10.9
2024,아시아,우즈베키스탄,전체,55715.0,48793.0,14.2
2024,아시아,미얀마,관광,12133.0,9828.0,23.5
2024,아시아,미얀마,상용,282.0,485.0,-41.9
2024,아시아,미얀마,공용,233.0,322.0,-27.6
2024,아시아,미얀마,유학연수,4031.0,3045.0,32.4
2024,아시아,미얀마,기타,53073.0,37221.0,42.6
2024,아시아,미얀마,전체,69752.0,50901.0,37.0
2024,아시아,GCC,관광,35092.0,24807.0,41.5
2024,아시아,GCC,상용,469.0,223.0,110.3
2024,아시아,GCC,공용,222.0,265.0,-16.2
2024,아시아,GCC,유학연수,787.0,765.0,2.9
2024,아시아,GCC,기타,1909.0,2664.0,-28.3
2024,아시아,GCC,전체,38479.0,28724.0,34.0
2024,아시아,카자흐스탄,관광,34042.0,28388.0,19.9
2024,아시아,카자흐스탄,상용,205.0,162.0,26.5
2024,아시아,카자흐스탄,공용,99.0,114.0,-13.2
2024,아시아,카자흐스탄,유학연수,2381.0,1828.0,30.3
2024,아시아,카자흐스탄,기타,14957.0,13129.0,13.9
2024,아시아,카자흐스탄,전체,51684.0,43621.0,18.5
2024,아시아,튀르키예,관광,29647.0,16434.0,80.4
2024,아시아,튀르키예,상용,159.0,172.0,-7.6
2024,아시아,튀르키예,공용,214.0,192.0,11.5
2024,아시아,튀르키예,유학연수,976.0,741.0,31.7
2024,아시아,튀르키예,기타,12464.0,11897.0,4.8
2024,아시아,튀르키예,전체,43460.0,29436.0,47.6
2024,아시아,캄보디아,관광,14753.0,12432.0,18.7
2024,아시아,캄보디아,상용,86.0,62.0,38.7
2024,아시아,캄보디아,공용,1336.0,970.0,37.7
2024,아시아,캄보디아,유학연수,549.0,528.0,4.0
2024,아시아,캄보디아,기타,27517.0,22888.0,20.2
2024,아시아,캄보디아,전체,44241.0,36880.0,20.0
2024,아시아,스리랑카,관광,3464.0,2532.0,36.8
2024,아시아,스리랑카,상용,440.0,274.0,60.6
2024,아시아,스리랑카,공용,60.0,24.0,150.0
2024,아시아,스리랑카,유학연수,602.0,359.0,67.7
2024,아시아,스리랑카,기타,21278.0,16011.0,32.9
2024,아시아,스리랑카,전체,25844.0,19200.0,34.6
2024,아시아,방글라데시,관광,2682.0,2933.0,-8.6
2024,아시아,방글라데시,상용,906.0,773.0,17.2
2024,아시아,방글라데시,공용,490.0,618.0,-20.7
2024,아시아,방글라데시,유학연수,2501.0,1717.0,45.7
2024,아시아,방글라데시,기타,15682.0,12092.0,29.7
2024,아시아,방글라데시,전체,22261.0,18133.0,22.8
2024,아시아,파키스탄,관광,3785.0,2510.0,50.8
2024,아시아,파키스탄,상용,2057.0,1336.0,54.0
2024,아시아,파키스탄,공용,234.0,218.0,7.3
2024,아시아,파키스탄,유학연수,1741.0,1389.0,25.3
2024,아시아,파키스탄,기타,7028.0,5576.0,26.0
2024,아시아,파키스탄,전체,14845.0,11029.0,34.6
2024,아시아,이스라엘,관광,13533.0,12486.0,8.4
2024,아시아,이스라엘,상용,62.0,64.0,-3.1
2024,아시아,이스라엘,공용,94.0,27.0,248.1
2024,아시아,이스라엘,유학연수,95.0,85.0,11.8
2024,아시아,이스라엘,기타,435.0,445.0,-2.2
2024,아시아,이스라엘,전체,14219.0,13107.0,8.5
2024,아시아,이란,관광,2535.0,1671.0,51.7
2024,아시아,이란,상용,423.0,464.0,-8.8
2024,아시아,이란,공용,56.0,53.0,5.7
2024,아시아,이란,유학연수,375.0,263.0,42.6
2024,아시아,이란,기타,488.0,442.0,10.4
2024,아시아,이란,전체,3877.0,2893.0,34.0
2024,아시아,기타,관광,22121.0,19352.0,14.3
2024,아시아,기타,상용,7025.0,7505.0,-6.4
2024,아시아,기타,공용,3116.0,3058.0,1.9
2024,아시아,기타,유학연수,8867.0,4804.0,84.6
2024,아시아,기타,기타,50622.0,41757.0,21.2
2024,아시아,기타,전체,91751.0,76476.0,20.0
2024,아메리카,연도대륙,관광,1277158.0,999978.0,27.7
2024,아메리카,연도대륙,상용,4072.0,4051.0,0.5
2024,아메리카,연도대륙,공용,36531.0,31800.0,14.9
2024,아메리카,연도대륙,유학연수,9663.0,8171.0,18.3
2024,아메리카,연도대륙,기타,268654.0,231238.0,16.2
2024,아메리카,연도대륙,전체,1596078.0,1275238.0,25.2
2024,아메리카,미국,관광,976331.0,792761.0,23.2
2024,아메리카,미국,상용,2911.0,2918.0,-0.2
2024,아메리카,미국,공용,35413.0,30830.0,14.9
2024,아메리카,미국,유학연수,6505.0,5350.0,21.6
2024,아메리카,미국,기타,203059.0,176265.0,15.2
2024,아메리카,미국,전체,1224219.0,1008124.0,21.4
2024,아메리카,캐나다,관광,190863.0,146513.0,30.3
2024,아메리카,캐나다,상용,362.0,352.0,2.8
2024,아메리카,캐나다,공용,418.0,437.0,-4.3
2024,아메리카,캐나다,유학연수,665.0,601.0,10.6
2024,아메리카,캐나다,기타,45349.0,39392.0,15.1
2024,아메리카,캐나다,전체,237657.0,187295.0,26.9
2024,아메리카,브라질,관광,24223.0,15885.0,52.5
2024,아메리카,브라질,상용,563.0,446.0,26.2
2024,아메리카,브라질,공용,175.0,74.0,136.5
2024,아메리카,브라질,유학연수,466.0,418.0,11.5
2024,아메리카,브라질,기타,5270.0,4350.0,21.1
2024,아메리카,브라질,전체,30697.0,21173.0,45.0
2024,아메리카,멕시코,관광,46432.0,17124.0,171.2
2024,아메리카,멕시코,상용,54.0,75.0,-28.0
2024,아메리카,멕시코,공용,84.0,78.0,7.7
2024,아메리카,멕시코,유학연수,860.0,762.0,12.9
2024,아메리카,멕시코,기타,4971.0,2582.0,92.5
2024,아메리카,멕시코,전체,52401.0,20621.0,154.1
2024,아메리카,기타,관광,39309.0,27695.0,41.9
2024,아메리카,기타,상용,182.0,260.0,-30.0
2024,아메리카,기타,공용,441.0,381.0,15.7
2024,아메리카,기타,유학연수,1167.0,1040.0,12.2
2024,아메리카,기타,기타,10005.0,8649.0,15.7
2024,아메리카,기타,전체,51104.0,38025.0,34.4
2024,유럽,연도대륙,관광,848996.0,658475.0,28.9
2024,유럽,연도대륙,상용,8946.0,8267.0,8.2
2024,유럽,연도대륙,공용,2466.0,2217.0,11.2
2024,유럽,연도대륙,유학연수,24962.0,21258.0,17.4
2024,유럽,연도대륙,기타,190967.0,174044.0,9.7
2024,유럽,연도대륙,전체,1076337.0,864261.0,24.5
2024,유럽,러시아,관광,114648.0,80863.0,41.8
2024,유럽,러시아,상용,1075.0,901.0,19.3
2024,유럽,러시아,공용,137.0,130.0,5.4
2024,유럽,러시아,유학연수,3406.0,2575.0,32.3
2024,유럽,러시아,기타,65445.0,62581.0,4.6
2024,유럽,러시아,전체,184711.0,147050.0,25.6
2024,유럽,영국,관광,123654.0,100251.0,23.3
2024,유럽,영국,상용,744.0,905.0,-17.8
2024,유럽,영국,공용,274.0,212.0,29.2
2024,유럽,영국,유학연수,964.0,888.0,8.6
2024,유럽,영국,기타,13639.0,12187.0,11.9
2024,유럽,영국,전체,139275.0,114443.0,21.7
2024,유럽,독일,관광,126143.0,102637.0,22.9
2024,유럽,독일,상용,1753.0,1789.0,-2.0
2024,유럽,독일,공용,243.0,208.0,16.8
2024,유럽,독일,유학연수,4230.0,3680.0,14.9
2024,유럽,독일,기타,16644.0,17346.0,-4.0
2024,유럽,독일,전체,149013.0,125660.0,18.6
2024,유럽,프랑스,관광,133783.0,104388.0,28.2
2024,유럽,프랑스,상용,1741.0,1542.0,12.9
2024,유럽,프랑스,공용,584.0,540.0,8.1
2024,유럽,프랑스,유학연수,6487.0,5611.0,15.6
2024,유럽,프랑스,기타,12855.0,13790.0,-6.8
2024,유럽,프랑스,전체,155450.0,125871.0,23.5
2024,유럽,이탈리아,관광,49706.0,36336.0,36.8
2024,유럽,이탈리아,상용,487.0,426.0,14.3
2024,유럽,이탈리아,공용,90.0,108.0,-16.7
2024,유럽,이탈리아,유학연수,1081.0,862.0,25.4
2024,유럽,이탈리아,기타,8262.0,7099.0,16.4
2024,유럽,이탈리아,전체,59626.0,44831.0,33.0
2024,유럽,네덜란드,관광,39132.0,33263.0,17.6
2024,유럽,네덜란드,상용,174.0,146.0,19.2
2024,유럽,네덜란드,공용,127.0,93.0,36.6
2024,유럽,네덜란드,유학연수,973.0,1005.0,-3.2
2024,유럽,네덜란드,기타,11392.0,12146.0,-6.2
2024,유럽,네덜란드,전체,51798.0,46653.0,11.0
2024,유럽,우크라이나,관광,5658.0,4350.0,30.1
2024,유럽,우크라이나,상용,514.0,389.0,32.1
2024,유럽,우크라이나,공용,53.0,69.0,-23.2
2024,유럽,우크라이나,유학연수,342.0,206.0,66.0
2024,유럽,우크라이나,기타,14238.0,9670.0,47.2
2024,유럽,우크라이나,전체,20805.0,14684.0,41.7
2024,유럽,스페인,관광,39990.0,28613.0,39.8
2024,유럽,스페인,상용,207.0,156.0,32.7
2024,유럽,스페인,공용,134.0,111.0,20.7
2024,유럽,스페인,유학연수,1440.0,1249.0,15.3
2024,유럽,스페인,기타,2812.0,2542.0,10.6
2024,유럽,스페인,전체,44583.0,32671.0,36.5
2024,유럽,루마니아,관광,10030.0,7357.0,36.3
2024,유럽,루마니아,상용,109.0,111.0,-1.8
2024,유럽,루마니아,공용,151.0,64.0,135.9
2024,유럽,루마니아,유학연수,134.0,116.0,15.5
2024,유럽,루마니아,기타,4766.0,3435.0,38.7
2024,유럽,루마니아,전체,15190.0,11083.0,37.1
2024,유럽,노르웨이,관광,10282.0,8991.0,14.4
2024,유럽,노르웨이,상용,219.0,234.0,-6.4
2024,유럽,노르웨이,공용,34.0,41.0,-17.1
2024,유럽,노르웨이,유학연수,354.0,333.0,6.3
2024,유럽,노르웨이,기타,557.0,603.0,-7.6
2024,유럽,노르웨이,전체,11446.0,10202.0,12.2
2024,유럽,스웨덴,관광,17133.0,16278.0,5.3
2024,유럽,스웨덴,상용,190.0,188.0,1.1
2024,유럽,스웨덴,공용,43.0,50.0,-14.0
2024,유럽,스웨덴,유학연수,522.0,549.0,-4.9
2024,유럽,스웨덴,기타,1482.0,864.0,71.5
2024,유럽,스웨덴,전체,19370.0,17929.0,8.0
2024,유럽,폴란드,관광,31328.0,19818.0,58.1
2024,유럽,폴란드,상용,151.0,135.0,11.9
2024,유럽,폴란드,공용,41.0,41.0,0.0
2024,유럽,폴란드,유학연수,577.0,417.0,38.4
2024,유럽,폴란드,기타,9504.0,7107.0,33.7
2024,유럽,폴란드,전체,41601.0,27518.0,51.2
2024,유럽,스위스,관광,22491.0,17966.0,25.2
2024,유럽,스위스,상용,41.0,53.0,-22.6
2024,유럽,스위스,공용,24.0,23.0,4.3
2024,유럽,스위스,유학연수,562.0,448.0,25.4
2024,유럽,스위스,기타,1560.0,844.0,84.8
2024,유럽,스위스,전체,24678.0,19334.0,27.6
2024,유럽,포르투갈,관광,11111.0,7496.0,48.2
2024,유럽,포르투갈,상용,91.0,76.0,19.7
2024,유럽,포르투갈,공용,63.0,32.0,96.9
2024,유럽,포르투갈,유학연수,148.0,143.0,3.5
2024,유럽,포르투갈,기타,1529.0,1160.0,31.8
2024,유럽,포르투갈,전체,12942.0,8907.0,45.3
2024,유럽,오스트리아,관광,12845.0,10446.0,23.0
2024,유럽,오스트리아,상용,77.0,100.0,-23.0
2024,유럽,오스트리아,공용,29.0,55.0,-47.3
2024,유럽,오스트리아,유학연수,274.0,268.0,2.2
2024,유럽,오스트리아,기타,1637.0,1556.0,5.2
2024,유럽,오스트리아,전체,14862.0,12425.0,19.6
2024,유럽,핀란드,관광,9175.0,7835.0,17.1
2024,유럽,핀란드,상용,89.0,78.0,14.1
2024,유럽,핀란드,공용,13.0,7.0,85.7
2024,유럽,핀란드,유학연수,545.0,487.0,11.9
2024,유럽,핀란드,기타,3139.0,3453.0,-9.1
2024,유럽,핀란드,전체,12961.0,11860.0,9.3
2024,유럽,벨기에,관광,16209.0,13565.0,19.5
2024,유럽,벨기에,상용,213.0,178.0,19.7
2024,유럽,벨기에,공용,74.0,60.0,23.3
2024,유럽,벨기에,유학연수,386.0,375.0,2.9
2024,유럽,벨기에,기타,1740.0,1819.0,-4.3
2024,유럽,벨기에,전체,18622.0,15997.0,16.4
2024,유럽,크로아티아,관광,2981.0,1845.0,61.6
2024,유럽,크로아티아,상용,56.0,74.0,-24.3
2024,유럽,크로아티아,공용,0.0,0.0,0.0
2024,유럽,크로아티아,유학연수,56.0,31.0,80.6
2024,유럽,크로아티아,기타,2647.0,1691.0,56.5
2024,유럽,크로아티아,전체,5740.0,3641.0,57.6
2024,유럽,그리스,관광,7020.0,5073.0,38.4
2024,유럽,그리스,상용,144.0,118.0,22.0
2024,유럽,그리스,공용,14.0,13.0,7.7
2024,유럽,그리스,유학연수,75.0,58.0,29.3
2024,유럽,그리스,기타,2954.0,2109.0,40.1
2024,유럽,그리스,전체,10207.0,7371.0,38.5
2024,유럽,불가리아,관광,4164.0,3025.0,37.7
2024,유럽,불가리아,상용,15.0,9.0,66.7
2024,유럽,불가리아,공용,7.0,16.0,-56.2
2024,유럽,불가리아,유학연수,105.0,97.0,8.2
2024,유럽,불가리아,기타,1848.0,1166.0,58.5
2024,유럽,불가리아,전체,6139.0,4313.0,42.3
2024,유럽,덴마크,관광,12914.0,11266.0,14.6
2024,유럽,덴마크,상용,239.0,180.0,32.8
2024,유럽,덴마크,공용,27.0,21.0,28.6
2024,유럽,덴마크,유학연수,399.0,368.0,8.4
2024,유럽,덴마크,기타,1299.0,1100.0,18.1
2024,유럽,덴마크,전체,14878.0,12935.0,15.0
2024,유럽,아일랜드,관광,10282.0,7405.0,38.9
2024,유럽,아일랜드,상용,73.0,83.0,-12.0
2024,유럽,아일랜드,공용,17.0,21.0,-19.0
2024,유럽,아일랜드,유학연수,138.0,84.0,64.3
2024,유럽,아일랜드,기타,1176.0,1160.0,1.4
2024,유럽,아일랜드,전체,11686.0,8753.0,33.5
2024,유럽,기타,관광,38317.0,29408.0,30.3
2024,유럽,기타,상용,544.0,396.0,37.4
2024,유럽,기타,공용,287.0,302.0,-5.0
2024,유럽,기타,유학연수,1764.0,1408.0,25.3
2024,유럽,기타,기타,9842.0,8616.0,14.2
2024,유럽,기타,전체,50754.0,40130.0,26.5
2024,오세아니아,연도대륙,관광,230299.0,187989.0,22.5
2024,오세아니아,연도대륙,상용,645.0,961.0,-32.9
2024,오세아니아,연도대륙,공용,751.0,861.0,-12.8
2024,오세아니아,연도대륙,유학연수,485.0,456.0,6.4
2024,오세아니아,연도대륙,기타,26190.0,23303.0,12.4
2024,오세아니아,연도대륙,전체,258370.0,213570.0,21.0
2024,오세아니아,호주,관광,197608.0,158102.0,25.0
2024,오세아니아,호주,상용,531.0,763.0,-30.4
2024,오세아니아,호주,공용,609.0,637.0,-4.4
2024,오세아니아,호주,유학연수,409.0,366.0,11.7
2024,오세아니아,호주,기타,18845.0,15920.0,18.4
2024,오세아니아,호주,전체,218002.0,175788.0,24.0
2024,오세아니아,뉴질랜드,관광,30681.0,28496.0,7.7
2024,오세아니아,뉴질랜드,상용,102.0,192.0,-46.9
2024,오세아니아,뉴질랜드,공용,38.0,36.0,5.6
2024,오세아니아,뉴질랜드,유학연수,51.0,59.0,-13.6
2024,오세아니아,뉴질랜드,기타,6540.0,6854.0,-4.6
2024,오세아니아,뉴질랜드,전체,37412.0,35637.0,5.0
2024,오세아니아,기타,관광,2010.0,1391.0,44.5
2024,오세아니아,기타,상용,12.0,6.0,100.0
2024,오세아니아,기타,공용,104.0,188.0,-44.7
2024,오세아니아,기타,유학연수,25.0,31.0,-19.4
2024,오세아니아,기타,기타,805.0,529.0,52.2
2024,오세아니아,기타,전체,2956.0,2145.0,37.8
2024,아프리카,연도대륙,관광,24658.0,19967.0,23.5
2024,아프리카,연도대륙,상용,4493.0,3841.0,17.0
2024,아프리카,연도대륙,공용,1686.0,1051.0,60.4
2024,아프리카,연도대륙,유학연수,2937.0,2769.0,6.1
2024,아프리카,연도대륙,기타,32868.0,26047.0,26.2
2024,아프리카,연도대륙,전체,66642.0,53675.0,24.2
2024,아프리카,남아프리카공화국,관광,6456.0,4978.0,29.7
2024,아프리카,남아프리카공화국,상용,61.0,39.0,56.4
2024,아프리카,남아프리카공화국,공용,23.0,91.0,-74.7
2024,아프리카,남아프리카공화국,유학연수,73.0,49.0,49.0
2024,아프리카,남아프리카공화국,기타,8886.0,6550.0,35.7
2024,아프리카,남아프리카공화국,전체,15499.0,11707.0,32.4
2024,아프리카,기타,관광,18202.0,14989.0,21.4
2024,아프리카,기타,상용,4432.0,3802.0,16.6
2024,아프리카,기타,공용,1663.0,960.0,73.2
2024,아프리카,기타,유학연수,2864.0,2720.0,5.3
2024,아프리카,기타,기타,23982.0,19497.0,23.0
2024,아프리카,기타,전체,51143.0,41968.0,21.9
2024,기타,연도대륙,관광,133.0,106.0,25.5
2024,기타,연도대륙,상용,5.0,4.0,25.0
2024,기타,연도대륙,공용,1.0,0.0,0.0
2024,기타,연도대륙,유학연수,7.0,11.0,-36.4
2024,기타,연도대륙,기타,59.0,68.0,-13.2
2024,기타,연도대륙,전체,205.0,189.0,8.5
2024,기타,기타,관광,133.0,106.0,25.5
2024,기타,기타,상용,5.0,4.0,25.0
2024,기타,기타,공용,1.0,0.0,0.0
2024,기타,기타,유학연수,7.0,11.0,-36.4
2024,기타,기타,기타,59.0,68.0,-13.2
2024,기타,기타,전체,205.0,189.0,8.5
2024,교포,연도대륙,관광,0.0,0.0,0.0
2024,교포,연도대륙,상용,0.0,0.0,0.0
2024,교포,연도대륙,공용,0.0,0.0,0.0
2024,교포,연도대륙,유학연수,0.0,0.0,0.0
2024,교포,연도대륙,기타,32405.0,37688.0,-14.0
2024,교포,연도대륙,전체,32405.0,37688.0,-14.0
2024,교포,교포,관광,0.0,0.0,0.0
2024,교포,교포,상용,0.0,0.0,0.0
2024,교포,교포,공용,0.0,0.0,0.0
2024,교포,교포,유학연수,0.0,0.0,0.0
2024,교포,교포,기타,32405.0,37688.0,-14.0
2024,교포,교포,전체,32405.0,37688.0,-14.0
총계,총계,,관광,5.200959E7,4.9141596E7,5.8
총계,총계,,상용,722799.0,765196.0,-5.5
총계,총계,,공용,342579.0,322422.0,6.3
총계,총계,,유학연수,1778347.0,1653683.0,7.5
총계,총계,,기타,1.0810889E7,1.0981674E7,-1.6
총계,총계,,전체,6.5664204E7,6.2864571E7,4.5
